county,gender,race,year,y,n,county_name
76,2,1,9,39,181670,Stark
76,2,1,10,28,181767,Stark
76,2,1,11,32,182742,Stark
76,2,1,12,39,182293,Stark
76,2,1,13,52,182166,Stark
76,2,1,14,40,182378,Stark
76,2,1,15,49,182110,Stark
76,2,1,16,48,180877,Stark
76,2,1,17,51,180729,Stark
76,2,1,18,61,180038,Stark
76,2,1,19,61,178014,Stark
76,2,1,20,77,177335,Stark
76,2,1,21,64,176251,Stark
76,2,2,1,0,11330,Stark
76,2,2,2,2,11458,Stark
76,2,2,3,3,11680,Stark
76,2,2,4,4,11754,Stark
76,2,2,5,2,11815,Stark
76,2,2,6,2,12301,Stark
76,2,2,7,0,12495,Stark
76,2,2,8,3,12538,Stark
76,2,2,9,2,12641,Stark
76,2,2,10,3,12899,Stark
76,2,2,11,2,13135,Stark
76,2,2,12,2,13414,Stark
76,2,2,13,3,13647,Stark
76,2,2,14,4,14003,Stark
76,2,2,15,5,14331,Stark
76,2,2,16,4,14625,Stark
76,2,2,17,2,14895,Stark
76,2,2,18,5,15148,Stark
76,2,2,19,7,15239,Stark
76,2,2,20,4,15503,Stark
76,2,2,21,3,15716,Stark
77,1,1,1,133,245796,Summit
77,1,1,2,131,243805,Summit
77,1,1,3,121,241442,Summit
77,1,1,4,122,240925,Summit
77,1,1,5,138,239425,Summit
77,1,1,6,139,237718,Summit
77,1,1,7,132,234019,Summit
77,1,1,8,145,234174,Summit
77,1,1,9,151,231153,Summit
77,1,1,10,159,227941,Summit
77,1,1,11,172,225144,Summit
77,1,1,12,155,225561,Summit
77,1,1,13,178,222771,Summit
77,1,1,14,154,221067,Summit
77,1,1,15,164,218780,Summit
77,1,1,16,190,216252,Summit
77,1,1,17,191,214844,Summit
77,1,1,18,171,212313,Summit
77,1,1,19,163,211635,Summit
77,1,1,20,180,211620,Summit
77,1,1,21,192,210930,Summit
77,1,2,1,17,24891,Summit
77,1,2,2,12,25062,Summit
77,1,2,3,7,25457,Summit
77,1,2,4,14,25433,Summit
77,1,2,5,12,25642,Summit
77,1,2,6,16,25862,Summit
77,1,2,7,20,25726,Summit
77,1,2,8,15,26394,Summit
77,1,2,9,18,26544,Summit
77,1,2,10,16,26642,Summit
77,1,2,11,17,26892,Summit
77,1,2,12,27,27660,Summit
77,1,2,13,29,28015,Summit
77,1,2,14,16,28127,Summit
77,1,2,15,21,28406,Summit
77,1,2,16,22,28787,Summit
77,1,2,17,17,29061,Summit
77,1,2,18,22,29363,Summit
77,1,2,19,23,29836,Summit
77,1,2,20,28,30383,Summit
77,1,2,21,25,30889,Summit
77,2,1,1,24,260815,Summit
77,2,1,2,27,259160,Summit
77,2,1,3,31,256419,Summit
77,2,1,4,43,255700,Summit
77,2,1,5,44,253725,Summit
77,2,1,6,44,252376,Summit
77,2,1,7,46,249121,Summit
77,2,1,8,58,249901,Summit
77,2,1,9,36,246760,Summit
77,2,1,10,69,243923,Summit
77,2,1,11,51,241453,Summit
77,2,1,12,61,242000,Summit
77,2,1,13,64,239554,Summit
77,2,1,14,80,238603,Summit
77,2,1,15,84,237327,Summit
77,2,1,16,86,235564,Summit
77,2,1,17,86,234631,Summit
77,2,1,18,92,232911,Summit
77,2,1,19,96,232010,Summit
77,2,1,20,107,231601,Summit
77,2,1,21,110,230857,Summit
77,2,2,1,2,27414,Summit
77,2,2,2,1,27623,Summit
77,2,2,3,4,28072,Summit
77,2,2,4,1,28078,Summit
77,2,2,5,0,28369,Summit
77,2,2,6,0,28719,Summit
77,2,2,7,2,28831,Summit
77,2,2,8,7,29605,Summit
77,2,2,9,1,29775,Summit
77,2,2,10,4,30075,Summit
77,2,2,11,6,30480,Summit
77,2,2,12,4,31441,Summit
77,2,2,13,6,31887,Summit
77,2,2,14,3,32299,Summit
77,2,2,15,13,32650,Summit
77,2,2,16,12,33105,Summit
77,2,2,17,8,33585,Summit
77,2,2,18,7,34050,Summit
77,2,2,19,11,34514,Summit
77,2,2,20,8,35157,Summit
77,2,2,21,10,35704,Summit
78,1,1,1,41,105286,Trumbull
78,1,1,2,60,105894,Trumbull
78,1,1,3,65,106413,Trumbull
78,1,1,4,53,107977,Trumbull
78,1,1,5,58,113448,Trumbull
78,1,1,6,49,108874,Trumbull
78,1,1,7,63,110225,Trumbull
78,1,1,8,47,111631,Trumbull
78,1,1,9,65,109622,Trumbull
78,1,1,10,50,110270,Trumbull
78,1,1,11,67,111432,Trumbull
78,1,1,12,65,109532,Trumbull
78,1,1,13,83,109107,Trumbull
78,1,1,14,85,108801,Trumbull
78,1,1,15,78,107743,Trumbull
78,1,1,16,91,106146,Trumbull
78,1,1,17,77,105208,Trumbull
78,1,1,18,95,104398,Trumbull
78,1,1,19,85,102599,Trumbull
78,1,1,20,102,101762,Trumbull
78,1,1,21,99,100709,Trumbull
78,1,2,1,3,6409,Trumbull
78,1,2,2,1,6493,Trumbull
78,1,2,3,2,6595,Trumbull
78,1,2,4,8,6633,Trumbull
78,1,2,5,2,7005,Trumbull
78,1,2,6,6,6787,Trumbull
78,1,2,7,9,6961,Trumbull
78,1,2,8,6,7110,Trumbull
78,1,2,9,5,7037,Trumbull
78,1,2,10,4,7144,Trumbull
78,1,2,11,4,7338,Trumbull
78,1,2,12,7,7323,Trumbull
78,1,2,13,7,7433,Trumbull
78,1,2,14,2,7614,Trumbull
78,1,2,15,2,7807,Trumbull
78,1,2,16,4,7894,Trumbull
78,1,2,17,10,8026,Trumbull
78,1,2,18,7,8142,Trumbull
78,1,2,19,14,8148,Trumbull
78,1,2,20,4,8264,Trumbull
78,1,2,21,6,8357,Trumbull
78,2,1,1,11,110599,Trumbull
78,2,1,2,11,111503,Trumbull
78,2,1,3,9,111881,Trumbull
78,2,1,4,15,113266,Trumbull
78,2,1,5,8,118795,Trumbull
78,2,1,6,23,114222,Trumbull
78,2,1,7,15,115723,Trumbull
78,2,1,8,22,117382,Trumbull
78,2,1,9,21,115588,Trumbull
78,2,1,10,21,116557,Trumbull
78,2,1,11,18,118124,Trumbull
78,2,1,12,19,116441,Trumbull
78,2,1,13,22,116307,Trumbull
78,2,1,14,24,116362,Trumbull
78,2,1,15,27,115732,Trumbull
78,2,1,16,37,114485,Trumbull
78,2,1,17,25,113753,Trumbull
78,2,1,18,36,113255,Trumbull
78,2,1,19,40,111233,Trumbull
78,2,1,20,38,110325,Trumbull
78,2,1,21,40,109047,Trumbull
78,2,2,1,1,6954,Trumbull
78,2,2,2,1,6996,Trumbull
78,2,2,3,1,7150,Trumbull
78,2,2,4,0,7254,Trumbull
78,2,2,5,0,7647,Trumbull
78,2,2,6,1,7408,Trumbull
78,2,2,7,0,7568,Trumbull
78,2,2,8,0,7800,Trumbull
78,2,2,9,3,7723,Trumbull
78,2,2,10,1,7892,Trumbull
78,2,2,11,2,8102,Trumbull
78,2,2,12,0,8128,Trumbull
78,2,2,13,2,8268,Trumbull
78,2,2,14,1,8466,Trumbull
78,2,2,15,4,8659,Trumbull
78,2,2,16,1,8724,Trumbull
78,2,2,17,2,8848,Trumbull
78,2,2,18,1,8972,Trumbull
78,2,2,19,4,8979,Trumbull
78,2,2,20,2,9066,Trumbull
78,2,2,21,1,9137,Trumbull
79,1,1,1,26,36428,Tuscarawas
79,1,1,2,27,36679,Tuscarawas
79,1,1,3,33,36970,Tuscarawas
79,1,1,4,23,37572,Tuscarawas
79,1,1,5,14,37806,Tuscarawas
79,1,1,6,37,38578,Tuscarawas
79,1,1,7,27,38699,Tuscarawas
79,1,1,8,39,39166,Tuscarawas
79,1,1,9,24,39523,Tuscarawas
79,1,1,10,39,39643,Tuscarawas
79,1,1,11,23,39764,Tuscarawas
79,1,1,12,17,40095,Tuscarawas
79,1,1,13,28,40215,Tuscarawas
79,1,1,14,29,40482,Tuscarawas
79,1,1,15,40,40445,Tuscarawas
79,1,1,16,40,40353,Tuscarawas
79,1,1,17,29,40446,Tuscarawas
79,1,1,18,45,40417,Tuscarawas
79,1,1,19,35,39702,Tuscarawas
79,1,1,20,26,39795,Tuscarawas
79,1,1,21,32,39631,Tuscarawas
79,1,2,1,0,376,Tuscarawas
79,1,2,2,0,385,Tuscarawas
79,1,2,3,0,395,Tuscarawas
79,1,2,4,0,398,Tuscarawas
79,1,2,5,0,407,Tuscarawas
79,1,2,6,0,411,Tuscarawas
79,1,2,7,0,421,Tuscarawas
79,1,2,8,0,414,Tuscarawas
79,1,2,9,1,425,Tuscarawas
79,1,2,10,1,429,Tuscarawas
79,1,2,11,1,431,Tuscarawas
79,1,2,12,1,437,Tuscarawas
79,1,2,13,0,453,Tuscarawas
79,1,2,14,1,459,Tuscarawas
79,1,2,15,1,463,Tuscarawas
79,1,2,16,0,475,Tuscarawas
79,1,2,17,0,479,Tuscarawas
79,1,2,18,0,481,Tuscarawas
79,1,2,19,1,472,Tuscarawas
79,1,2,20,0,478,Tuscarawas
79,1,2,21,1,483,Tuscarawas
79,2,1,1,2,38576,Tuscarawas
79,2,1,2,4,39053,Tuscarawas
79,2,1,3,5,39357,Tuscarawas
79,2,1,4,6,40011,Tuscarawas
79,2,1,5,2,40128,Tuscarawas
79,2,1,6,6,41002,Tuscarawas
79,2,1,7,5,41367,Tuscarawas
79,2,1,8,8,41864,Tuscarawas
79,2,1,9,5,42270,Tuscarawas
79,2,1,10,6,42447,Tuscarawas
79,2,1,11,6,42682,Tuscarawas
79,2,1,12,10,43047,Tuscarawas
79,2,1,13,8,43334,Tuscarawas
79,2,1,14,10,43659,Tuscarawas
79,2,1,15,13,43875,Tuscarawas
79,2,1,16,17,43901,Tuscarawas
79,2,1,17,8,44067,Tuscarawas
79,2,1,18,13,44087,Tuscarawas
79,2,1,19,13,43371,Tuscarawas
79,2,1,20,11,43422,Tuscarawas
79,2,1,21,17,43256,Tuscarawas
79,2,2,1,0,392,Tuscarawas
79,2,2,2,0,391,Tuscarawas
79,2,2,3,0,408,Tuscarawas
79,2,2,4,0,402,Tuscarawas
79,2,2,5,0,419,Tuscarawas
79,2,2,6,0,421,Tuscarawas
79,2,2,7,1,431,Tuscarawas
79,2,2,8,0,441,Tuscarawas
79,2,2,9,0,454,Tuscarawas
79,2,2,10,0,458,Tuscarawas
79,2,2,11,0,461,Tuscarawas
79,2,2,12,0,462,Tuscarawas
79,2,2,13,0,474,Tuscarawas
79,2,2,14,0,485,Tuscarawas
79,2,2,15,0,497,Tuscarawas
79,2,2,16,0,508,Tuscarawas
79,2,2,17,0,514,Tuscarawas
79,2,2,18,0,519,Tuscarawas
79,2,2,19,0,503,Tuscarawas
79,2,2,20,1,507,Tuscarawas
79,2,2,21,1,507,Tuscarawas
80,1,1,1,8,10477,Union
80,1,1,2,5,10872,Union
80,1,1,3,3,11374,Union
80,1,1,4,8,12026,Union
80,1,1,5,2,11915,Union
80,1,1,6,6,12355,Union
80,1,1,7,8,13462,Union
80,1,1,8,10,13182,Union
80,1,1,9,4,13506,Union
80,1,1,10,5,14762,Union
80,1,1,11,10,13971,Union
80,1,1,12,3,13968,Union
80,1,1,13,10,13998,Union
80,1,1,14,6,14065,Union
80,1,1,15,6,14202,Union
80,1,1,16,12,14075,Union
80,1,1,17,10,14187,Union
80,1,1,18,6,14293,Union
80,1,1,19,9,14562,Union
80,1,1,20,9,14751,Union
80,1,1,21,5,14955,Union
80,1,2,1,0,136,Union
80,1,2,2,0,133,Union
80,1,2,3,0,136,Union
80,1,2,4,0,138,Union
80,1,2,5,0,139,Union
80,1,2,6,0,151,Union
80,1,2,7,0,157,Union
80,1,2,8,0,156,Union
80,1,2,9,0,155,Union
80,1,2,10,0,175,Union
80,1,2,11,0,176,Union
80,1,2,12,0,171,Union
80,1,2,13,0,180,Union
80,1,2,14,0,201,Union
80,1,2,15,1,223,Union
80,1,2,16,1,244,Union
80,1,2,17,0,267,Union
80,1,2,18,0,277,Union
80,1,2,19,0,292,Union
80,1,2,20,0,315,Union
80,1,2,21,0,331,Union
80,2,1,1,0,11273,Union
80,2,1,2,3,11693,Union
80,2,1,3,1,12193,Union
80,2,1,4,0,12766,Union
80,2,1,5,0,12595,Union
80,2,1,6,0,13109,Union
80,2,1,7,3,14224,Union
80,2,1,8,1,13921,Union
80,2,1,9,3,14190,Union
80,2,1,10,3,15566,Union
80,2,1,11,0,14756,Union
80,2,1,12,1,14749,Union
80,2,1,13,7,14813,Union
80,2,1,14,3,14966,Union
80,2,1,15,2,15179,Union
80,2,1,16,1,15104,Union
80,2,1,17,1,15288,Union
80,2,1,18,4,15445,Union
80,2,1,19,5,15744,Union
80,2,1,20,3,15924,Union
80,2,1,21,0,16112,Union
80,2,2,1,0,228,Union
80,2,2,2,0,251,Union
80,2,2,3,0,279,Union
80,2,2,4,0,313,Union
80,2,2,5,0,328,Union
80,2,2,6,0,360,Union
80,2,2,7,0,408,Union
80,2,2,8,0,423,Union
80,2,2,9,1,443,Union
80,2,2,10,0,510,Union
80,2,2,11,0,501,Union
80,2,2,12,0,520,Union
80,2,2,13,0,537,Union
80,2,2,14,0,611,Union
80,2,2,15,0,699,Union
80,2,2,16,0,744,Union
80,2,2,17,0,800,Union
80,2,2,18,0,862,Union
80,2,2,19,0,920,Union
80,2,2,20,0,977,Union
80,2,2,21,1,1038,Union
81,1,1,1,7,14079,Van Wert
81,1,1,2,5,13990,Van Wert
81,1,1,3,8,13985,Van Wert
81,1,1,4,12,14003,Van Wert
81,1,1,5,8,14391,Van Wert
81,1,1,6,9,14621,Van Wert
81,1,1,7,11,14358,Van Wert
81,1,1,8,15,14337,Van Wert
81,1,1,9,9,14272,Van Wert
81,1,1,10,15,14656,Van Wert
81,1,1,11,6,14757,Van Wert
81,1,1,12,6,14710,Van Wert
81,1,1,13,10,14664,Van Wert
81,1,1,14,11,14649,Van Wert
81,1,1,15,14,14519,Van Wert
81,1,1,16,10,14451,Van Wert
81,1,1,17,8,14600,Van Wert
81,1,1,18,8,14664,Van Wert
81,1,1,19,11,14447,Van Wert
81,1,1,20,16,14507,Van Wert
81,1,1,21,6,14475,Van Wert
81,1,2,1,0,78,Van Wert
81,1,2,2,0,79,Van Wert
81,1,2,3,0,83,Van Wert
81,1,2,4,0,82,Van Wert
81,1,2,5,0,88,Van Wert
81,1,2,6,0,86,Van Wert
81,1,2,7,0,92,Van Wert
81,1,2,8,0,90,Van Wert
81,1,2,9,0,97,Van Wert
81,1,2,10,0,101,Van Wert
81,1,2,11,0,104,Van Wert
81,1,2,12,0,112,Van Wert
81,1,2,13,0,114,Van Wert
81,1,2,14,0,103,Van Wert
81,1,2,15,0,97,Van Wert
81,1,2,16,0,94,Van Wert
81,1,2,17,0,92,Van Wert
81,1,2,18,0,86,Van Wert
81,1,2,19,0,87,Van Wert
81,1,2,20,0,86,Van Wert
81,1,2,21,0,88,Van Wert
81,2,1,1,0,15185,Van Wert
81,2,1,2,0,15112,Van Wert
81,2,1,3,1,14954,Van Wert
81,2,1,4,1,14946,Van Wert
81,2,1,5,2,15396,Van Wert
81,2,1,6,2,15458,Van Wert
81,2,1,7,1,15215,Van Wert
81,2,1,8,3,15148,Van Wert
81,2,1,9,2,15105,Van Wert
81,2,1,10,1,15463,Van Wert
81,2,1,11,3,15538,Van Wert
81,2,1,12,3,15535,Van Wert
81,2,1,13,3,15452,Van Wert
81,2,1,14,1,15366,Van Wert
81,2,1,15,3,15240,Van Wert
81,2,1,16,3,15066,Van Wert
81,2,1,17,9,15117,Van Wert
81,2,1,18,5,15148,Van Wert
81,2,1,19,4,14894,Van Wert
81,2,1,20,1,14945,Van Wert
81,2,1,21,4,14905,Van Wert
81,2,2,1,0,75,Van Wert
81,2,2,2,0,79,Van Wert
81,2,2,3,0,77,Van Wert
81,2,2,4,0,75,Van Wert
81,2,2,5,0,76,Van Wert
81,2,2,6,0,81,Van Wert
81,2,2,7,0,81,Van Wert
81,2,2,8,0,81,Van Wert
81,2,2,9,0,83,Van Wert
81,2,2,10,0,88,Van Wert
81,2,2,11,0,90,Van Wert
81,2,2,12,0,86,Van Wert
81,2,2,13,0,91,Van Wert
81,2,2,14,0,93,Van Wert
81,2,2,15,0,93,Van Wert
81,2,2,16,0,88,Van Wert
81,2,2,17,0,91,Van Wert
81,2,2,18,0,97,Van Wert
81,2,2,19,0,93,Van Wert
81,2,2,20,0,96,Van Wert
81,2,2,21,0,98,Van Wert
82,1,1,1,4,4777,Vinton
82,1,1,2,1,4755,Vinton
82,1,1,3,4,4710,Vinton
82,1,1,4,5,4700,Vinton
82,1,1,5,0,5058,Vinton
82,1,1,6,4,5167,Vinton
82,1,1,7,6,5150,Vinton
82,1,1,8,2,5205,Vinton
82,1,1,9,3,5176,Vinton
82,1,1,10,2,5345,Vinton
82,1,1,11,3,5438,Vinton
82,1,1,12,3,5591,Vinton
82,1,1,13,4,5657,Vinton
82,1,1,14,5,5617,Vinton
82,1,1,15,6,5617,Vinton
82,1,1,16,10,5676,Vinton
82,1,1,17,3,5792,Vinton
82,1,1,18,6,5754,Vinton
82,1,1,19,4,5803,Vinton
82,1,1,20,7,5803,Vinton
82,1,1,21,2,5795,Vinton
82,1,2,1,0,29,Vinton
82,1,2,2,0,25,Vinton
82,1,2,3,0,21,Vinton
82,1,2,4,0,20,Vinton
82,1,2,5,0,20,Vinton
82,1,2,6,0,20,Vinton
82,1,2,7,0,21,Vinton
82,1,2,8,0,18,Vinton
82,1,2,9,0,18,Vinton
82,1,2,10,0,14,Vinton
82,1,2,11,0,14,Vinton
82,1,2,12,0,11,Vinton
82,1,2,13,0,10,Vinton
82,1,2,14,0,11,Vinton
82,1,2,15,0,11,Vinton
82,1,2,16,0,13,Vinton
82,1,2,17,0,14,Vinton
82,1,2,18,0,16,Vinton
82,1,2,19,0,16,Vinton
82,1,2,20,0,16,Vinton
82,1,2,21,0,15,Vinton
82,2,1,1,0,4662,Vinton
82,2,1,2,1,4686,Vinton
82,2,1,3,0,4651,Vinton
82,2,1,4,1,4654,Vinton
82,2,1,5,0,5006,Vinton
82,2,1,6,0,5122,Vinton
82,2,1,7,2,5157,Vinton
82,2,1,8,2,5196,Vinton
82,2,1,9,0,5215,Vinton
82,2,1,10,1,5426,Vinton
82,2,1,11,0,5530,Vinton
82,2,1,12,3,5722,Vinton
82,2,1,13,1,5821,Vinton
82,2,1,14,2,5735,Vinton
82,2,1,15,1,5684,Vinton
82,2,1,16,3,5673,Vinton
82,2,1,17,0,5725,Vinton
82,2,1,18,0,5645,Vinton
82,2,1,19,3,5672,Vinton
82,2,1,20,2,5658,Vinton
82,2,1,21,2,5662,Vinton
82,2,2,1,0,3,Vinton
82,2,2,2,0,3,Vinton
82,2,2,3,0,3,Vinton
82,2,2,4,0,3,Vinton
82,2,2,5,0,4,Vinton
82,2,2,6,0,4,Vinton
82,2,2,7,0,5,Vinton
82,2,2,8,0,6,Vinton
82,2,2,9,0,7,Vinton
82,2,2,10,0,7,Vinton
82,2,2,11,0,13,Vinton
82,2,2,12,0,14,Vinton
82,2,2,13,0,14,Vinton
82,2,2,14,0,17,Vinton
82,2,2,15,0,19,Vinton
82,2,2,16,0,21,Vinton
82,2,2,17,0,21,Vinton
82,2,2,18,0,20,Vinton
82,2,2,19,0,20,Vinton
82,2,2,20,0,20,Vinton
82,2,2,21,0,21,Vinton
83,1,1,1,17,41641,Warren
83,1,1,2,16,41892,Warren
83,1,1,3,17,42162,Warren
83,1,1,4,21,42909,Warren
83,1,1,5,24,42928,Warren
83,1,1,6,9,43668,Warren
83,1,1,7,22,43789,Warren
83,1,1,8,18,43682,Warren
83,1,1,9,19,44951,Warren
83,1,1,10,19,46094,Warren
83,1,1,11,21,47358,Warren
83,1,1,12,33,48302,Warren
83,1,1,13,28,48781,Warren
83,1,1,14,26,49221,Warren
83,1,1,15,30,49389,Warren
83,1,1,16,29,49217,Warren
83,1,1,17,27,49748,Warren
83,1,1,18,34,50122,Warren
83,1,1,19,25,51065,Warren
83,1,1,20,41,52337,Warren
83,1,1,21,42,53238,Warren
83,1,2,1,0,992,Warren
83,1,2,2,0,980,Warren
83,1,2,3,1,975,Warren
83,1,2,4,0,978,Warren
83,1,2,5,2,956,Warren
83,1,2,6,0,954,Warren
83,1,2,7,0,1049,Warren
83,1,2,8,0,1153,Warren
83,1,2,9,0,1319,Warren
83,1,2,10,0,1337,Warren
83,1,2,11,0,1387,Warren
83,1,2,12,0,1419,Warren
83,1,2,13,0,1399,Warren
83,1,2,14,0,1443,Warren
83,1,2,15,0,1490,Warren
83,1,2,16,0,1462,Warren
83,1,2,17,0,1491,Warren
83,1,2,18,0,1487,Warren
83,1,2,19,0,1447,Warren
83,1,2,20,1,1478,Warren
83,1,2,21,0,1477,Warren
83,2,1,1,2,41037,Warren
83,2,1,2,6,41392,Warren
83,2,1,3,5,41695,Warren
83,2,1,4,3,42192,Warren
83,2,1,5,4,42231,Warren
83,2,1,6,4,43043,Warren
83,2,1,7,2,43186,Warren
83,2,1,8,11,43222,Warren
83,2,1,9,10,44399,Warren
83,2,1,10,10,45616,Warren
83,2,1,11,12,46950,Warren
83,2,1,12,10,47952,Warren
83,2,1,13,5,48442,Warren
83,2,1,14,11,49038,Warren
83,2,1,15,10,49394,Warren
83,2,1,16,13,49456,Warren
83,2,1,17,15,50030,Warren
83,2,1,18,21,50490,Warren
83,2,1,19,15,51604,Warren
83,2,1,20,14,52850,Warren
83,2,1,21,16,53768,Warren
83,2,2,1,0,398,Warren
83,2,2,2,0,400,Warren
83,2,2,3,0,414,Warren
83,2,2,4,0,421,Warren
83,2,2,5,0,421,Warren
83,2,2,6,0,433,Warren
83,2,2,7,0,453,Warren
83,2,2,8,0,456,Warren
83,2,2,9,0,480,Warren
83,2,2,10,0,507,Warren
83,2,2,11,0,534,Warren
83,2,2,12,0,548,Warren
83,2,2,13,0,574,Warren
83,2,2,14,0,595,Warren
83,2,2,15,0,623,Warren
83,2,2,16,0,627,Warren
83,2,2,17,0,646,Warren
83,2,2,18,0,672,Warren
83,2,2,19,0,701,Warren
83,2,2,20,0,727,Warren
83,2,2,21,1,749,Warren
84,1,1,1,6,26989,Washington
84,1,1,2,12,27278,Washington
84,1,1,3,14,27485,Washington
84,1,1,4,21,27963,Washington
84,1,1,5,14,28252,Washington
84,1,1,6,16,28535,Washington
84,1,1,7,5,28776,Washington
84,1,1,8,15,29409,Washington
84,1,1,9,16,29330,Washington
84,1,1,10,15,29645,Washington
84,1,1,11,19,30189,Washington
84,1,1,12,14,30683,Washington
84,1,1,13,14,30772,Washington
84,1,1,14,25,30904,Washington
84,1,1,15,20,31012,Washington
84,1,1,16,22,31145,Washington
84,1,1,17,28,31123,Washington
84,1,1,18,20,31055,Washington
84,1,1,19,29,30762,Washington
84,1,1,20,29,30774,Washington
84,1,1,21,29,30677,Washington
84,1,2,1,1,343,Washington
84,1,2,2,0,348,Washington
84,1,2,3,0,368,Washington
84,1,2,4,0,382,Washington
84,1,2,5,0,396,Washington
84,1,2,6,0,411,Washington
84,1,2,7,0,421,Washington
84,1,2,8,0,439,Washington
84,1,2,9,1,437,Washington
84,1,2,10,3,457,Washington
84,1,2,11,0,478,Washington
84,1,2,12,0,499,Washington
84,1,2,13,0,507,Washington
84,1,2,14,1,509,Washington
84,1,2,15,1,508,Washington
84,1,2,16,0,499,Washington
84,1,2,17,0,486,Washington
84,1,2,18,0,472,Washington
84,1,2,19,1,456,Washington
84,1,2,20,0,455,Washington
84,1,2,21,1,442,Washington
84,2,1,1,1,28331,Washington
84,2,1,2,0,28605,Washington
84,2,1,3,3,28834,Washington
84,2,1,4,5,29276,Washington
84,2,1,5,2,29623,Washington
84,2,1,6,4,29901,Washington
84,2,1,7,4,30185,Washington
84,2,1,8,5,30788,Washington
84,2,1,9,6,30600,Washington
84,2,1,10,8,30934,Washington
84,2,1,11,7,31562,Washington
84,2,1,12,6,32068,Washington
84,2,1,13,11,32249,Washington
84,2,1,14,8,32378,Washington
84,2,1,15,9,32418,Washington
84,2,1,16,10,32551,Washington
84,2,1,17,11,32455,Washington
84,2,1,18,7,32336,Washington
84,2,1,19,10,31977,Washington
84,2,1,20,11,32001,Washington
84,2,1,21,9,31872,Washington
84,2,2,1,0,366,Washington
84,2,2,2,0,377,Washington
84,2,2,3,0,399,Washington
84,2,2,4,0,415,Washington
84,2,2,5,0,417,Washington
84,2,2,6,0,439,Washington
84,2,2,7,1,456,Washington
84,2,2,8,0,465,Washington
84,2,2,9,0,481,Washington
84,2,2,10,0,485,Washington
84,2,2,11,0,498,Washington
84,2,2,12,0,509,Washington
84,2,2,13,1,536,Washington
84,2,2,14,0,529,Washington
84,2,2,15,0,524,Washington
84,2,2,16,0,515,Washington
84,2,2,17,0,495,Washington
84,2,2,18,0,488,Washington
84,2,2,19,0,477,Washington
84,2,2,20,0,464,Washington
84,2,2,21,1,455,Washington
85,1,1,1,12,41197,Wayne
85,1,1,2,7,41737,Wayne
85,1,1,3,13,42008,Wayne
85,1,1,4,16,42769,Wayne
85,1,1,5,16,43436,Wayne
85,1,1,6,21,44006,Wayne
85,1,1,7,18,44246,Wayne
85,1,1,8,24,46003,Wayne
85,1,1,9,16,45654,Wayne
85,1,1,10,17,45668,Wayne
85,1,1,11,18,46344,Wayne
85,1,1,12,28,47240,Wayne
85,1,1,13,21,47121,Wayne
85,1,1,14,20,47484,Wayne
85,1,1,15,21,47858,Wayne
85,1,1,16,18,47837,Wayne
85,1,1,17,21,48194,Wayne
85,1,1,18,34,48653,Wayne
85,1,1,19,20,48743,Wayne
85,1,1,20,31,49281,Wayne
85,1,1,21,20,49625,Wayne
85,1,2,1,0,766,Wayne
85,1,2,2,1,755,Wayne
85,1,2,3,1,767,Wayne
85,1,2,4,0,769,Wayne
85,1,2,5,0,769,Wayne
85,1,2,6,1,777,Wayne
85,1,2,7,0,784,Wayne
85,1,2,8,0,803,Wayne
85,1,2,9,0,777,Wayne
85,1,2,10,0,772,Wayne
85,1,2,11,0,778,Wayne
85,1,2,12,0,778,Wayne
85,1,2,13,0,781,Wayne
85,1,2,14,0,788,Wayne
85,1,2,15,1,800,Wayne
85,1,2,16,0,782,Wayne
85,1,2,17,0,782,Wayne
85,1,2,18,0,785,Wayne
85,1,2,19,1,780,Wayne
85,1,2,20,1,802,Wayne
85,1,2,21,0,809,Wayne
85,2,1,1,4,42860,Wayne
85,2,1,2,4,43136,Wayne
85,2,1,3,8,43492,Wayne
85,2,1,4,2,44134,Wayne
85,2,1,5,2,44611,Wayne
85,2,1,6,1,45168,Wayne
85,2,1,7,2,45385,Wayne
85,2,1,8,7,47142,Wayne
85,2,1,9,6,46878,Wayne
85,2,1,10,7,46924,Wayne
85,2,1,11,6,47583,Wayne
85,2,1,12,8,48500,Wayne
85,2,1,13,6,48458,Wayne
85,2,1,14,8,48896,Wayne
85,2,1,15,8,49230,Wayne
85,2,1,16,12,49296,Wayne
85,2,1,17,10,49517,Wayne
85,2,1,18,12,49871,Wayne
85,2,1,19,17,49921,Wayne
85,2,1,20,13,50451,Wayne
85,2,1,21,12,50740,Wayne
85,2,2,1,0,740,Wayne
85,2,2,2,0,744,Wayne
85,2,2,3,0,746,Wayne
85,2,2,4,0,743,Wayne
85,2,2,5,0,750,Wayne
85,2,2,6,0,761,Wayne
85,2,2,7,0,759,Wayne
85,2,2,8,0,780,Wayne
85,2,2,9,0,788,Wayne
85,2,2,10,0,793,Wayne
85,2,2,11,0,806,Wayne
85,2,2,12,0,810,Wayne
85,2,2,13,0,819,Wayne
85,2,2,14,0,829,Wayne
85,2,2,15,0,832,Wayne
85,2,2,16,0,831,Wayne
85,2,2,17,0,825,Wayne
85,2,2,18,0,833,Wayne
85,2,2,19,0,838,Wayne
85,2,2,20,0,849,Wayne
85,2,2,21,0,853,Wayne
86,1,1,1,5,16252,Williams
86,1,1,2,5,16297,Williams
86,1,1,3,9,16371,Williams
86,1,1,4,11,16477,Williams
